Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used
20/08/2024,6:25PM,64.945kWh,4.387kWh/kW,855W,924W,0.062kW/kW,25.1C,231.0V,7.664kWh,420W
20/08/2024,6:20PM,64.868kWh,4.381kWh/kW,847W,"1,248W",0.084kW/kW,25.1C,231.3V,7.629kWh,396W
20/08/2024,6:15PM,64.764kWh,4.374kWh/kW,"1,331W","1,668W",0.113kW/kW,25.1C,231.3V,7.596kWh,528W
20/08/2024,6:10PM,64.625kWh,4.365kWh/kW,"1,747W","1,584W",0.107kW/kW,25.1C,227.1V,7.552kWh,"1,068W"
20/08/2024,6:05PM,64.493kWh,4.356kWh/kW,"1,354W","1,428W",0.096kW/kW,25.1C,228.2V,7.463kWh,"1,044W"
20/08/2024,6:00PM,64.374kWh,4.348kWh/kW,"1,808W","2,016W",0.136kW/kW,26.0C,227.3V,7.376kWh,996W
20/08/2024,5:55PM,64.206kWh,4.337kWh/kW,"2,570W","1,452W",0.098kW/kW,26.0C,229.2V,7.293kWh,840W
20/08/2024,5:50PM,64.085kWh,4.329kWh/kW,"1,193W","1,440W",0.097kW/kW,26.2C,231.0V,7.223kWh,480W
20/08/2024,5:45PM,63.965kWh,4.320kWh/kW,"1,276W","2,292W",0.155kW/kW,26.2C,230.9V,7.183kWh,588W
20/08/2024,5:40PM,63.774kWh,4.308kWh/kW,"2,777W","2,700W",0.182kW/kW,26.2C,228.5V,7.134kWh,672W
20/08/2024,5:35PM,63.549kWh,4.292kWh/kW,"1,342W","2,772W",0.187kW/kW,26.2C,232.2V,7.078kWh,792W
20/08/2024,5:30PM,63.318kWh,4.277kWh/kW,"3,707W","3,660W",0.247kW/kW,26.2C,232.6V,7.012kWh,540W
20/08/2024,5:25PM,63.013kWh,4.256kWh/kW,"1,122W","3,012W",0.203kW/kW,26.2C,228.7V,6.967kWh,708W
20/08/2024,5:20PM,62.762kWh,4.239kWh/kW,"4,286W","4,536W",0.306kW/kW,26.2C,232.8V,6.908kWh,792W
20/08/2024,5:15PM,62.384kWh,4.214kWh/kW,"4,660W","3,624W",0.245kW/kW,26.5C,234.3V,6.842kWh,816W
20/08/2024,5:10PM,62.082kWh,4.193kWh/kW,"5,191W","2,760W",0.186kW/kW,26.5C,231.7V,6.774kWh,744W
20/08/2024,5:05PM,61.852kWh,4.178kWh/kW,"1,586W","3,444W",0.233kW/kW,27.0C,232.4V,6.712kWh,552W
20/08/2024,5:00PM,61.565kWh,4.158kWh/kW,"1,624W","4,548W",0.307kW/kW,27.0C,233.3V,6.666kWh,504W
20/08/2024,4:55PM,61.186kWh,4.133kWh/kW,"1,927W","2,304W",0.156kW/kW,27.2C,234.5V,6.624kWh,504W
20/08/2024,4:50PM,60.994kWh,4.120kWh/kW,"2,126W","2,772W",0.187kW/kW,27.0C,232.3V,6.582kWh,444W
20/08/2024,4:45PM,60.763kWh,4.104kWh/kW,"2,499W","2,376W",0.160kW/kW,27.2C,233.5V,6.545kWh,360W
20/08/2024,4:40PM,60.565kWh,4.091kWh/kW,"2,074W","2,676W",0.181kW/kW,27.2C,233.1V,6.515kWh,384W
20/08/2024,4:35PM,60.342kWh,4.076kWh/kW,"3,021W","2,616W",0.177kW/kW,27.2C,234.1V,6.483kWh,420W
20/08/2024,4:30PM,60.124kWh,4.061kWh/kW,"2,214W","3,300W",0.223kW/kW,27.3C,232.3V,6.448kWh,336W
20/08/2024,4:25PM,59.849kWh,4.042kWh/kW,"1,927W","3,012W",0.203kW/kW,27.3C,234.9V,6.420kWh,600W
20/08/2024,4:20PM,59.598kWh,4.026kWh/kW,"2,369W","2,820W",0.190kW/kW,27.4C,234.0V,6.370kWh,720W
20/08/2024,4:15PM,59.363kWh,4.010kWh/kW,"2,440W","2,136W",0.144kW/kW,27.4C,231.7V,6.310kWh,792W
20/08/2024,4:10PM,59.185kWh,3.998kWh/kW,"1,871W","1,860W",0.126kW/kW,27.4C,234.5V,6.244kWh,444W
20/08/2024,4:05PM,59.030kWh,3.987kWh/kW,"1,664W","2,196W",0.148kW/kW,27.3C,232.8V,6.207kWh,516W
20/08/2024,4:00PM,58.847kWh,3.975kWh/kW,"2,480W","4,500W",0.304kW/kW,27.3C,235.1V,6.164kWh,588W
20/08/2024,3:55PM,58.472kWh,3.949kWh/kW,"9,119W","7,224W",0.488kW/kW,27.3C,237.3V,6.115kWh,588W
20/08/2024,3:50PM,57.870kWh,3.909kWh/kW,"8,883W","7,980W",0.539kW/kW,28.1C,237.4V,6.066kWh,696W
20/08/2024,3:45PM,57.205kWh,3.864kWh/kW,"3,502W","8,772W",0.593kW/kW,28.1C,232.8V,6.008kWh,444W
20/08/2024,3:40PM,56.474kWh,3.815kWh/kW,"10,490W","9,720W",0.657kW/kW,28.1C,239.2V,5.971kWh,504W
20/08/2024,3:35PM,55.664kWh,3.760kWh/kW,"11,338W","6,936W",0.468kW/kW,28.1C,239.5V,5.929kWh,612W
20/08/2024,3:30PM,55.086kWh,3.721kWh/kW,"2,461W","2,316W",0.156kW/kW,28.1C,228.5V,5.878kWh,708W
20/08/2024,3:25PM,54.893kWh,3.708kWh/kW,"1,716W","1,848W",0.125kW/kW,28.1C,226.7V,5.819kWh,672W
20/08/2024,3:20PM,54.739kWh,3.697kWh/kW,"1,977W","2,580W",0.174kW/kW,28.1C,234.5V,5.763kWh,240W
20/08/2024,3:15PM,54.524kWh,3.683kWh/kW,"3,304W","4,104W",0.277kW/kW,27.3C,235.4V,5.743kWh,240W
20/08/2024,3:10PM,54.182kWh,3.660kWh/kW,"4,021W","7,056W",0.477kW/kW,27.3C,233.6V,5.723kWh,300W
20/08/2024,3:05PM,53.594kWh,3.620kWh/kW,"12,289W","4,596W",0.310kW/kW,27.8C,239.6V,5.698kWh,456W
20/08/2024,3:00PM,53.211kWh,3.594kWh/kW,"6,968W","6,696W",0.452kW/kW,27.8C,230.1V,5.660kWh,360W
20/08/2024,2:55PM,52.653kWh,3.556kWh/kW,"3,349W","8,388W",0.567kW/kW,27.8C,232.0V,5.630kWh,456W
20/08/2024,2:50PM,51.954kWh,3.509kWh/kW,"3,090W","9,672W",0.653kW/kW,27.8C,233.3V,5.592kWh,360W
20/08/2024,2:45PM,51.148kWh,3.455kWh/kW,"10,664W","10,560W",0.713kW/kW,27.8C,236.5V,5.562kWh,528W
20/08/2024,2:40PM,50.268kWh,3.395kWh/kW,"11,152W","10,752W",0.726kW/kW,27.3C,238.1V,5.518kWh,396W
20/08/2024,2:35PM,49.372kWh,3.335kWh/kW,"11,278W","9,048W",0.611kW/kW,27.3C,237.5V,5.485kWh,780W
20/08/2024,2:30PM,48.618kWh,3.284kWh/kW,"4,062W","5,808W",0.392kW/kW,27.5C,223.1V,5.420kWh,720W
20/08/2024,2:25PM,48.134kWh,3.251kWh/kW,"4,915W","5,592W",0.378kW/kW,27.5C,231.4V,5.360kWh,420W
20/08/2024,2:20PM,47.668kWh,3.220kWh/kW,"4,392W","8,484W",0.573kW/kW,27.5C,232.1V,5.325kWh,336W
20/08/2024,2:15PM,46.961kWh,3.172kWh/kW,"12,016W","8,160W",0.551kW/kW,26.3C,238.5V,5.297kWh,324W
20/08/2024,2:10PM,46.281kWh,3.126kWh/kW,"12,268W","10,596W",0.716kW/kW,26.2C,238.7V,5.270kWh,432W
20/08/2024,2:05PM,45.398kWh,3.066kWh/kW,"5,460W","9,804W",0.662kW/kW,26.2C,235.0V,5.234kWh,444W
20/08/2024,2:00PM,44.581kWh,3.011kWh/kW,"4,962W","10,716W",0.724kW/kW,27.8C,233.3V,5.197kWh,756W
20/08/2024,1:55PM,43.688kWh,2.951kWh/kW,"11,986W","8,364W",0.565kW/kW,27.8C,235.9V,5.134kWh,504W
20/08/2024,1:50PM,42.991kWh,2.904kWh/kW,"3,998W","4,212W",0.284kW/kW,24.5C,231.5V,5.092kWh,492W
20/08/2024,1:45PM,42.640kWh,2.880kWh/kW,"4,133W","6,588W",0.445kW/kW,24.5C,233.0V,5.051kWh,492W
20/08/2024,1:40PM,42.091kWh,2.843kWh/kW,"5,639W","5,016W",0.339kW/kW,24.5C,232.4V,5.010kWh,456W
20/08/2024,1:35PM,41.673kWh,2.815kWh/kW,"3,719W","8,772W",0.593kW/kW,24.5C,231.4V,4.972kWh,456W
20/08/2024,1:30PM,40.942kWh,2.765kWh/kW,"5,470W","6,288W",0.425kW/kW,24.5C,233.2V,4.934kWh,492W
20/08/2024,1:25PM,40.418kWh,2.730kWh/kW,"5,273W","10,260W",0.693kW/kW,24.6C,234.6V,4.893kWh,468W
20/08/2024,1:20PM,39.563kWh,2.672kWh/kW,"10,842W","10,848W",0.733kW/kW,24.6C,236.9V,4.854kWh,384W
20/08/2024,1:15PM,38.659kWh,2.611kWh/kW,"10,699W","10,704W",0.723kW/kW,28.0C,238.2V,4.822kWh,396W
20/08/2024,1:10PM,37.767kWh,2.551kWh/kW,"11,023W","10,980W",0.742kW/kW,28.0C,238.8V,4.789kWh,348W
20/08/2024,1:05PM,36.852kWh,2.489kWh/kW,"10,608W","10,752W",0.726kW/kW,27.2C,238.5V,4.760kWh,564W
20/08/2024,1:00PM,35.956kWh,2.429kWh/kW,"10,676W","10,596W",0.716kW/kW,27.2C,238.1V,4.713kWh,348W
20/08/2024,12:55PM,35.073kWh,2.369kWh/kW,"10,733W","11,016W",0.744kW/kW,27.2C,238.4V,4.684kWh,360W
20/08/2024,12:50PM,34.155kWh,2.307kWh/kW,"10,741W","10,680W",0.721kW/kW,27.2C,238.7V,4.654kWh,432W
20/08/2024,12:45PM,33.265kWh,2.247kWh/kW,"10,759W","11,004W",0.743kW/kW,27.2C,236.2V,4.618kWh,480W
20/08/2024,12:40PM,32.348kWh,2.185kWh/kW,"11,059W","11,280W",0.762kW/kW,26.9C,238.3V,4.578kWh,564W
20/08/2024,12:35PM,31.408kWh,2.121kWh/kW,"10,921W","10,848W",0.733kW/kW,26.9C,237.1V,4.531kWh,624W
20/08/2024,12:30PM,30.504kWh,2.060kWh/kW,"10,797W","10,944W",0.739kW/kW,26.9C,237.2V,4.479kWh,444W
20/08/2024,12:25PM,29.592kWh,1.999kWh/kW,"10,844W","11,160W",0.754kW/kW,26.9C,238.2V,4.442kWh,444W
20/08/2024,12:20PM,28.662kWh,1.936kWh/kW,"10,805W","10,896W",0.736kW/kW,26.6C,238.9V,4.405kWh,312W
20/08/2024,12:15PM,27.754kWh,1.875kWh/kW,"10,873W","10,848W",0.733kW/kW,26.6C,238.5V,4.379kWh,240W
20/08/2024,12:10PM,26.850kWh,1.814kWh/kW,"10,788W","10,092W",0.682kW/kW,26.6C,241.7V,4.359kWh,252W
20/08/2024,12:05PM,26.009kWh,1.757kWh/kW,"3,473W","10,692W",0.722kW/kW,26.6C,234.2V,4.338kWh,456W
20/08/2024,12:00PM,25.118kWh,1.697kWh/kW,"10,586W","10,620W",0.717kW/kW,26.9C,234.1V,4.300kWh,816W
20/08/2024,11:55AM,24.233kWh,1.637kWh/kW,"10,332W","10,584W",0.715kW/kW,26.9C,233.5V,4.232kWh,792W
20/08/2024,11:50AM,23.351kWh,1.577kWh/kW,"10,418W","10,440W",0.705kW/kW,26.4C,235.2V,4.166kWh,828W
20/08/2024,11:45AM,22.481kWh,1.518kWh/kW,"10,533W","10,716W",0.724kW/kW,26.4C,236.3V,4.097kWh,648W
20/08/2024,11:40AM,21.588kWh,1.458kWh/kW,"10,675W","9,240W",0.624kW/kW,26.4C,234.8V,4.043kWh,756W
20/08/2024,11:35AM,20.818kWh,1.406kWh/kW,"10,394W","10,188W",0.688kW/kW,26.4C,233.4V,3.980kWh,468W
20/08/2024,11:30AM,19.969kWh,1.349kWh/kW,"10,141W","10,176W",0.687kW/kW,26.1C,238.3V,3.941kWh,276W
20/08/2024,11:25AM,19.121kWh,1.292kWh/kW,"10,121W","10,248W",0.692kW/kW,26.1C,235.2V,3.918kWh,552W
20/08/2024,11:20AM,18.267kWh,1.234kWh/kW,"9,961W","8,892W",0.601kW/kW,24.9C,237.1V,3.872kWh,144W
20/08/2024,11:15AM,17.526kWh,1.184kWh/kW,"7,807W","9,828W",0.664kW/kW,24.9C,237.4V,3.860kWh,156W
20/08/2024,11:10AM,16.707kWh,1.128kWh/kW,"9,780W","9,972W",0.674kW/kW,24.9C,238.3V,3.847kWh,144W
20/08/2024,11:05AM,15.876kWh,1.072kWh/kW,"9,588W","9,492W",0.641kW/kW,24.9C,237.0V,3.835kWh,144W
20/08/2024,11:00AM,15.085kWh,1.019kWh/kW,"9,474W","9,408W",0.635kW/kW,24.4C,237.6V,3.823kWh,144W
20/08/2024,10:55AM,14.301kWh,0.966kWh/kW,"8,721W","8,784W",0.593kW/kW,24.4C,236.9V,3.811kWh,192W
20/08/2024,10:50AM,13.569kWh,0.917kWh/kW,"9,726W","9,456W",0.639kW/kW,24.6C,237.0V,3.795kWh,276W
20/08/2024,10:45AM,12.781kWh,0.863kWh/kW,"9,536W","9,552W",0.645kW/kW,23.8C,234.9V,3.772kWh,336W
20/08/2024,10:40AM,11.985kWh,0.810kWh/kW,"9,587W","8,808W",0.595kW/kW,23.8C,236.7V,3.744kWh,324W
20/08/2024,10:35AM,11.251kWh,0.760kWh/kW,"10,296W","7,800W",0.527kW/kW,23.8C,236.5V,3.717kWh,348W
20/08/2024,10:30AM,10.601kWh,0.716kWh/kW,"2,823W","3,324W",0.225kW/kW,24.3C,233.0V,3.688kWh,348W
20/08/2024,10:25AM,10.324kWh,0.697kWh/kW,"2,634W","6,576W",0.444kW/kW,24.3C,233.5V,3.659kWh,348W
20/08/2024,10:20AM,9.776kWh,0.660kWh/kW,"9,260W","8,160W",0.551kW/kW,24.3C,236.5V,3.630kWh,336W
20/08/2024,10:15AM,9.096kWh,0.614kWh/kW,"2,248W","2,388W",0.161kW/kW,24.1C,231.1V,3.602kWh,348W
20/08/2024,10:10AM,8.897kWh,0.601kWh/kW,"2,564W","3,828W",0.259kW/kW,24.1C,232.7V,3.573kWh,252W
20/08/2024,10:05AM,8.578kWh,0.579kWh/kW,"6,879W","6,288W",0.425kW/kW,24.1C,236.9V,3.552kWh,240W
20/08/2024,10:00AM,8.054kWh,0.544kWh/kW,"5,612W","3,816W",0.258kW/kW,23.3C,234.9V,3.532kWh,240W
20/08/2024,9:55AM,7.736kWh,0.523kWh/kW,"4,942W","6,312W",0.426kW/kW,23.3C,233.8V,3.512kWh,240W
20/08/2024,9:50AM,7.210kWh,0.487kWh/kW,"2,734W","6,216W",0.420kW/kW,23.3C,232.8V,3.492kWh,252W
20/08/2024,9:45AM,6.692kWh,0.452kWh/kW,"7,735W","7,452W",0.503kW/kW,23.3C,236.3V,3.471kWh,252W
20/08/2024,9:40AM,6.071kWh,0.410kWh/kW,"7,056W","6,804W",0.460kW/kW,23.0C,236.8V,3.450kWh,264W
20/08/2024,9:35AM,5.504kWh,0.372kWh/kW,"2,372W","3,696W",0.250kW/kW,23.0C,229.5V,3.428kWh,348W
20/08/2024,9:30AM,5.196kWh,0.351kWh/kW,"2,131W","1,416W",0.096kW/kW,23.0C,231.9V,3.399kWh,348W
20/08/2024,9:25AM,5.078kWh,0.343kWh/kW,"1,280W","1,512W",0.102kW/kW,23.0C,230.9V,3.370kWh,348W
20/08/2024,9:20AM,4.952kWh,0.334kWh/kW,"1,279W","1,704W",0.115kW/kW,23.0C,231.2V,3.341kWh,360W
20/08/2024,9:15AM,4.810kWh,0.325kWh/kW,"1,584W","1,212W",0.082kW/kW,22.8C,231.2V,3.311kWh,372W
20/08/2024,9:10AM,4.709kWh,0.318kWh/kW,989W,768W,0.052kW/kW,22.8C,230.5V,3.280kWh,372W
20/08/2024,9:05AM,4.645kWh,0.314kWh/kW,887W,"1,200W",0.081kW/kW,22.8C,230.4V,3.249kWh,288W
20/08/2024,9:00AM,4.545kWh,0.307kWh/kW,"1,571W","1,428W",0.096kW/kW,21.4C,231.8V,3.225kWh,144W
20/08/2024,8:55AM,4.426kWh,0.299kWh/kW,"1,578W","2,376W",0.160kW/kW,21.4C,228.0V,3.213kWh,144W
20/08/2024,8:50AM,4.228kWh,0.286kWh/kW,"1,606W","2,004W",0.135kW/kW,21.4C,231.2V,3.201kWh,144W
20/08/2024,8:45AM,4.061kWh,0.274kWh/kW,"2,588W","4,344W",0.293kW/kW,21.0C,232.3V,3.189kWh,144W
20/08/2024,8:40AM,3.699kWh,0.250kWh/kW,"3,042W","3,264W",0.220kW/kW,21.0C,232.0V,3.177kWh,144W
20/08/2024,8:35AM,3.427kWh,0.231kWh/kW,"5,121W","3,108W",0.210kW/kW,20.7C,233.0V,3.165kWh,144W
20/08/2024,8:30AM,3.168kWh,0.214kWh/kW,"2,174W","2,232W",0.151kW/kW,20.7C,231.5V,3.153kWh,144W
20/08/2024,8:25AM,2.982kWh,0.201kWh/kW,"2,107W","2,148W",0.145kW/kW,20.7C,231.6V,3.141kWh,192W
20/08/2024,8:20AM,2.803kWh,0.189kWh/kW,"2,107W","2,796W",0.189kW/kW,20.7C,233.4V,3.125kWh,240W
20/08/2024,8:15AM,2.570kWh,0.174kWh/kW,"4,242W","3,696W",0.250kW/kW,20.2C,234.6V,3.105kWh,240W
20/08/2024,8:10AM,2.262kWh,0.153kWh/kW,"4,121W","4,128W",0.279kW/kW,20.2C,233.5V,3.085kWh,240W
20/08/2024,8:05AM,1.918kWh,0.130kWh/kW,"3,583W","3,384W",0.229kW/kW,19.6C,231.9V,3.065kWh,240W
20/08/2024,8:00AM,1.636kWh,0.111kWh/kW,"3,098W","3,012W",0.203kW/kW,19.6C,233.0V,3.045kWh,240W
20/08/2024,7:55AM,1.385kWh,0.094kWh/kW,"2,739W","2,856W",0.193kW/kW,19.6C,233.0V,3.025kWh,240W
20/08/2024,7:50AM,1.147kWh,0.077kWh/kW,"2,650W","2,532W",0.171kW/kW,19.6C,234.1V,3.005kWh,240W
20/08/2024,7:45AM,0.936kWh,0.063kWh/kW,"2,295W","2,196W",0.148kW/kW,20.7C,233.6V,2.985kWh,252W
20/08/2024,7:40AM,0.753kWh,0.051kWh/kW,"2,039W","1,812W",0.122kW/kW,20.7C,232.2V,2.964kWh,240W
20/08/2024,7:35AM,0.602kWh,0.041kWh/kW,"1,881W","1,464W",0.099kW/kW,20.7C,233.2V,2.944kWh,240W
20/08/2024,7:30AM,0.480kWh,0.032kWh/kW,"1,050W","1,476W",0.100kW/kW,20.7C,232.5V,2.924kWh,264W
20/08/2024,7:25AM,0.357kWh,0.024kWh/kW,"1,383W",936W,0.063kW/kW,20.7C,233.0V,2.902kWh,252W
20/08/2024,7:20AM,0.279kWh,0.019kWh/kW,822W,720W,0.049kW/kW,20.2C,233.0V,2.881kWh,180W
20/08/2024,7:15AM,0.219kWh,0.015kWh/kW,652W,720W,0.049kW/kW,20.2C,231.7V,2.866kWh,228W
20/08/2024,7:10AM,0.159kWh,0.011kWh/kW,768W,720W,0.049kW/kW,20.2C,232.2V,2.847kWh,264W
20/08/2024,7:05AM,0.099kWh,0.007kWh/kW,631W,444W,0.030kW/kW,20.2C,232.7V,2.825kWh,240W
20/08/2024,7:00AM,0.062kWh,0.004kWh/kW,268W,276W,0.019kW/kW,18.8C,236.5V,2.805kWh,240W
20/08/2024,6:55AM,0.039kWh,0.003kWh/kW,235W,240W,0.016kW/kW,18.8C,231.9V,2.785kWh,240W
20/08/2024,6:50AM,0.019kWh,0.001kWh/kW,156W,144W,0.010kW/kW,18.5C,232.8V,2.765kWh,240W
20/08/2024,6:45AM,0.007kWh,0.000kWh/kW,93W,60W,0.004kW/kW,18.5C,232.5V,2.745kWh,312W
20/08/2024,6:40AM,0.002kWh,0.000kWh/kW,44W,24W,0.002kW/kW,18.5C,231.4V,2.719kWh,336W
20/08/2024,6:35AM,0.000kWh,0.000kWh/kW,19W,0W,0.000kW/kW,18.5C,231.6V,2.691kWh,348W
20/08/2024,6:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.5C,231.4V,2.662kWh,336W
20/08/2024,6:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.5C,232.4V,2.634kWh,348W
20/08/2024,6:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.5C,231.9V,2.605kWh,348W
20/08/2024,6:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.5C,234.4V,2.576kWh,360W
20/08/2024,6:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.5C,231.6V,2.546kWh,348W
20/08/2024,6:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.8C,232.4V,2.517kWh,252W
20/08/2024,6:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.8C,232.3V,2.496kWh,252W
20/08/2024,5:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.8C,234.1V,2.475kWh,264W
20/08/2024,5:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.8C,233.8V,2.453kWh,264W
20/08/2024,5:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.8C,233.5V,2.431kWh,252W
20/08/2024,5:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.8C,232.5V,2.410kWh,276W
20/08/2024,5:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.8C,232.5V,2.387kWh,276W
20/08/2024,5:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.8C,232.7V,2.364kWh,300W
20/08/2024,5:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.8C,231.8V,2.339kWh,240W
20/08/2024,5:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.8C,232.1V,2.319kWh,252W
20/08/2024,5:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.8C,232.5V,2.298kWh,240W
20/08/2024,5:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,18.8C,233.4V,2.278kWh,240W
20/08/2024,5:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,231.7V,2.258kWh,252W
20/08/2024,5:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,232.4V,2.237kWh,228W
20/08/2024,4:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,19.4C,232.6V,2.218kWh,264W
20/08/2024,4:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,19.4C,233.2V,2.196kWh,240W
20/08/2024,4:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,19.4C,233.2V,2.176kWh,252W
20/08/2024,4:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,19.4C,231.7V,2.155kWh,264W
20/08/2024,4:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,232.6V,2.133kWh,240W
20/08/2024,4:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,233.3V,2.113kWh,156W
20/08/2024,4:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,233.8V,2.100kWh,144W
20/08/2024,4:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,234.5V,2.088kWh,144W
20/08/2024,4:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,234.0V,2.076kWh,156W
20/08/2024,4:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,234.6V,2.063kWh,144W
20/08/2024,4:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,234.5V,2.051kWh,144W
20/08/2024,4:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,234.9V,2.039kWh,144W
20/08/2024,3:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,233.9V,2.027kWh,216W
20/08/2024,3:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,232.9V,2.009kWh,240W
20/08/2024,3:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,232.9V,1.989kWh,264W
20/08/2024,3:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,233.2V,1.967kWh,324W
20/08/2024,3:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,231.8V,1.940kWh,336W
20/08/2024,3:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,232.2V,1.912kWh,336W
20/08/2024,3:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,232.5V,1.884kWh,336W
20/08/2024,3:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.0C,232.5V,1.856kWh,336W
20/08/2024,3:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.0C,232.5V,1.828kWh,348W
20/08/2024,3:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.0C,232.0V,1.799kWh,336W
20/08/2024,3:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.0C,232.7V,1.771kWh,348W
20/08/2024,3:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.0C,233.5V,1.742kWh,348W
20/08/2024,2:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.0C,234.0V,1.713kWh,252W
20/08/2024,2:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,19.8C,231.8V,1.692kWh,252W
20/08/2024,2:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,19.8C,231.9V,1.671kWh,240W
20/08/2024,2:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,19.8C,232.9V,1.651kWh,240W
20/08/2024,2:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,19.8C,233.3V,1.631kWh,252W
20/08/2024,2:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.1C,232.0V,1.610kWh,240W
20/08/2024,2:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,232.5V,1.590kWh,444W
20/08/2024,2:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,231.2V,1.553kWh,804W
20/08/2024,2:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,231.1V,1.486kWh,768W
20/08/2024,2:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,230.5V,1.422kWh,708W
20/08/2024,2:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,229.7V,1.363kWh,732W
20/08/2024,2:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,230.1V,1.302kWh,756W
20/08/2024,1:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,229.9V,1.239kWh,708W
20/08/2024,1:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.3C,229.4V,1.180kWh,792W
20/08/2024,1:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.0C,226.6V,1.114kWh,660W
20/08/2024,1:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.0C,229.6V,1.059kWh,648W
20/08/2024,1:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.0C,230.1V,1.005kWh,660W
20/08/2024,1:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.0C,230.0V,0.950kWh,648W
